app name,media source,country,user id,platform,event date,event name,event revenue,event revenue currency
Clash of Fire iOS,organic,US,1454292936000-974024,ios,2/3/2016,install,null,null
Clash of Fire Android,organic,ID,70bb641e-bcef-4fb6-87b7-a132a2905b60,android,2/7/2016,install,null,null
Clash of Fire iOS,organic,SG,1454351212000-1923408,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,PH,1454324816567-9116519654260890937,android,2/5/2016,install,null,null
Clash of Fire Android,organic,AU,1454325690376-6820107901614577017,android,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454306281282-5118576538547124444,android,2/2/2016,install,null,null
Clash of Fire iOS,organic,KR,1448735425000-1232285,ios,2/3/2016,install,null,null
Clash of Fire Android,organic,ID,1454330236111-4055541283850747053,android,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454292680369-2717433361813776726,android,2/6/2016,install,null,null
Clash of Fire Android,organic,KR,1454334022562-8646609721276243181,android,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454309112072-5717113926439683420,android,2/1/2016,install,null,null
Clash of Fire Android,organic,ID,1432674848000-7545321716070645617,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,ID,1454359531000-9291015,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,VN,1454336137246-5816362932504021977,android,2/4/2016,install,null,null
Clash of Fire Android,organic,TH,1449569133000-6142171836661953102,android,2/7/2016,install,null,null
Clash of Fire Android,organic,VN,1454337511616-6293457173001843107,android,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454337728217-1992506938935598987,android,2/6/2016,install,null,null
Clash of Fire Android,organic,SG,1454338326677-6756736469055859610,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1419901998481-7433381227698317449,android,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454305593274-9153586516270656544,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,US,1454323418000-3527749,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454352260783-4627758424797688870,android,2/6/2016,install,null,null
Clash of Fire Android,organic,PR,1454357681522-8551813604373620492,android,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454298271115-8652580036091446059,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,IQ,1453106934000-8126067,ios,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454359824065-1576850042484798530,android,2/5/2016,install,null,null
Clash of Fire Android,organic,US,1454361049786-5003636708710749160,android,2/2/2016,install,null,null
Clash of Fire iOS,organic,US,1454343883000-6381302,ios,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454362420852-7420850365118437811,android,2/2/2016,install,null,null
Clash of Fire iOS,organic,US,1454342629000-5792054,ios,2/1/2016,install,null,null
Clash of Fire iOS,organic,US,1454345338000-8796873,ios,2/7/2016,install,null,null
Clash of Fire iOS,organic,US,1454341138000-6157884,ios,2/7/2016,install,null,null
Clash of Fire iOS,organic,PR,1454351033000-3508511,ios,2/7/2016,install,null,null
Clash of Fire Android,organic,ID,1454367821947-135990755358602832,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,FR,1454353693000-9512859,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454369405455-2348719090489405382,android,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454366221974-5046850730464998048,android,2/7/2016,install,null,null
Clash of Fire iOS,organic,TH,1454395724000-3750965,ios,2/7/2016,install,null,null
Clash of Fire iOS,organic,US,1454269998000-1660867,ios,2/7/2016,install,null,null
Clash of Fire Android,organic,SG,1454288941542-6700962648687489547,android,2/5/2016,install,null,null
Clash of Fire Android,organic,US,1454290633634-7827345945699008502,android,2/4/2016,install,null,null
Clash of Fire Android,organic,US,1454291069600-4200896729997238259,android,2/7/2016,install,null,null
Clash of Fire iOS,organic,CA,1454262341000-5781499,ios,2/6/2016,install,null,null
Clash of Fire Android,organic,CA,1454291557211-409033365309672704,android,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454291532340-8906031184198838038,android,2/7/2016,install,null,null
Clash of Fire Android,organic,TH,1440047046000-2778655336327259607,android,2/4/2016,install,null,null
Clash of Fire Android,organic,US,1454292588826-5812957677287704621,android,2/3/2016,install,null,null
Clash of Fire Android,organic,ID,1454292016841-3335096696345921593,android,2/1/2016,install,null,null
Clash of Fire iOS,organic,US,1454273957000-6703908,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,BR,1454296290707-6701460910057990756,android,2/6/2016,install,null,null
Clash of Fire iOS,organic,US,1454270456000-3700547,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454296407768-3557120877185896102,android,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454297035937-494918891203575070,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454294859612-6965160928082746426,android,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454298611427-194726433423015353,android,2/7/2016,install,null,null
Clash of Fire iOS,organic,US,1448711111000-6983930,ios,2/2/2016,install,null,null
Clash of Fire iOS,organic,SV,1454276579000-9624436,ios,2/6/2016,install,null,null
Clash of Fire Android,organic,MY,1454299418289-8206399270913046703,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454045698314-4826013629588905085,android,2/5/2016,install,null,null
Clash of Fire Android,organic,VN,1454291876997-1594773649923754051,android,2/6/2016,install,null,null
Clash of Fire Android,organic,TH,1454298253339-8765704927662519747,android,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454263665781-932154905417912140,android,2/1/2016,install,null,null
Clash of Fire iOS,organic,US,1454279941000-7249999,ios,2/7/2016,install,null,null
Clash of Fire Android,organic,BO,1454296932061-5750228787580948245,android,2/6/2016,install,null,null
Clash of Fire Android,organic,US,1454131238114-6408996754795423868,android,2/2/2016,install,null,null
Clash of Fire iOS,organic,US,1454278850000-8857991,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,VN,1454303252639-392752888620735025,android,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454304367297-2809684333403664571,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454305846861-4692328040945308404,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454301013244-7267512091028287291,android,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454307829725-7499229584042568086,android,2/3/2016,install,null,null
Clash of Fire Android,organic,ID,1454309002488-484199257955432349,android,2/6/2016,install,null,null
Clash of Fire Android,organic,PH,1454285795968-7962108157819507735,android,2/5/2016,install,null,null
Clash of Fire Android,organic,US,1454285919614-465207815851520895,android,2/7/2016,install,null,null
Clash of Fire iOS,organic,US,1454267991000-9804895,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,TH,1454286993287-7779986349118088138,android,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454374412964-1422377181103109074,android,2/1/2016,install,null,null
Clash of Fire iOS,organic,CA,1454240164000-4695023,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454289226176-5831076587008137048,android,2/1/2016,install,null,null
Clash of Fire Android,organic,VN,1454289632052-8161292119694140329,android,2/6/2016,install,null,null
Clash of Fire Android,organic,MX,1454289670676-4508279469386562929,android,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454289656131-1128942741856571498,android,2/4/2016,install,null,null
Clash of Fire Android,organic,PH,1454289895988-4913721248739228562,android,2/6/2016,install,null,null
Clash of Fire Android,organic,DE,1454292731937-6994777317774602634,android,2/4/2016,install,null,null
Clash of Fire Android,organic,US,1454292754703-8950639518242972386,android,2/6/2016,install,null,null
Clash of Fire Android,organic,US,1454267063898-4631485902856510338,android,2/6/2016,install,null,null
Clash of Fire iOS,organic,US,1454270567000-5257216,ios,2/5/2016,install,null,null
Clash of Fire Android,organic,SG,1454295766740-5403488171680143935,android,2/1/2016,install,null,null
Clash of Fire Android,organic,VN,1454295903910-3948989925535463646,android,2/6/2016,install,null,null
Clash of Fire Android,organic,PH,1454297081546-2839465040232520461,android,2/1/2016,install,null,null
Clash of Fire Android,organic,MX,1454297358654-9154409408942193602,android,2/2/2016,install,null,null
Clash of Fire Android,organic,PH,1454298386794-2624561233186223997,android,2/1/2016,install,null,null
Clash of Fire Android,organic,IN,1454298710324-7996250399771314312,android,2/5/2016,install,null,null
Clash of Fire Android,organic,PH,1454298979100-8506779325712600000,android,2/2/2016,install,null,null
Clash of Fire Android,organic,PH,1454299311908-4174926017470342831,android,2/7/2016,install,null,null
Clash of Fire Android,organic,ID,1454299444386-3486002251532681005,android,2/6/2016,install,null,null
Clash of Fire Android,organic,SG,1454300694959-111003593732611514,android,2/5/2016,install,null,null
Clash of Fire Android,organic,US,1454297539452-3947667706905773640,android,2/1/2016,install,null,null
Clash of Fire Android,organic,CA,1454300701961-725209193443171710,android,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454300229075-6183294844057949769,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454052745262-4665913625035512811,android,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454306137466-2647947680896102587,android,2/1/2016,install,null,null
Clash of Fire Android,organic,TH,1454306380213-5454983231892427033,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,PH,1454356098000-3316316,ios,2/4/2016,install,null,null
Clash of Fire Android,organic,PH,1454327001081-6257305363276235085,android,2/6/2016,install,null,null
Clash of Fire Android,organic,US,1448830654525-8913627545577050097,android,2/3/2016,install,null,null
Clash of Fire Android,organic,RO,1454332346416-4326083078739616830,android,2/5/2016,install,null,null
Clash of Fire iOS,organic,US,1454314776000-2207728,ios,2/5/2016,install,null,null
Clash of Fire Android,organic,VN,1454333524423-9215704789057039999,android,2/2/2016,install,null,null
Clash of Fire iOS,organic,US,1454315494000-3504262,ios,2/1/2016,install,null,null
Clash of Fire iOS,organic,VN,1454359858000-5121815,ios,2/4/2016,install,null,null
Clash of Fire Android,organic,US,1454335445912-3102276369203800849,android,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1446565532427-3643589660824633035,android,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454337188115-4900811568696339932,android,2/1/2016,install,null,null
Clash of Fire iOS,organic,US,1454319060000-1433334,ios,2/7/2016,install,null,null
Clash of Fire iOS,organic,TH,1454355663000-3799301,ios,2/3/2016,install,null,null
Clash of Fire Android,organic,MA,1454339364776-2045326824785465073,android,2/7/2016,install,null,null
Clash of Fire Android,organic,ID,1454247777793-7074186078481306519,android,2/6/2016,install,null,null
Clash of Fire Android,organic,MX,1454303713399-4396314808644448525,android,2/2/2016,install,null,null
Clash of Fire iOS,organic,PR,1454327138000-8855729,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,AR,1454341102460-1853796535058181054,android,2/4/2016,install,null,null
Clash of Fire iOS,organic,GB,1454346541000-1763373,ios,2/6/2016,install,null,null
Clash of Fire Android,organic,MY,1454348135416-2181026236339535081,android,2/5/2016,install,null,null
Clash of Fire iOS,organic,GB,1454277178000-2280539,ios,2/4/2016,install,null,null
Clash of Fire iOS,organic,US,1454330197000-2852464,ios,2/3/2016,install,null,null
Clash of Fire Android,organic,UA,1454349145025-2149790469289575213,android,2/1/2016,install,null,null
Clash of Fire iOS,organic,ID,1454374800000-8725450,ios,2/7/2016,install,null,null
Clash of Fire Android,organic,AU,1454286468833-7328682258020394634,android,2/4/2016,install,null,null
Clash of Fire iOS,organic,US,1454268910000-6858873,ios,2/5/2016,install,null,null
Clash of Fire Android,organic,CO,1454288288359-7282349460350365591,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454288823768-6950900442409427741,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,US,1453577497000-9782203,ios,2/2/2016,install,null,null
Clash of Fire iOS,organic,US,1454268792000-6921831,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,MX,1454289027927-5633218056413316665,android,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454290405885-5229741280225527018,android,2/5/2016,install,null,null
Clash of Fire iOS,organic,US,1454261950000-4548106,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454290779490-6263827341701741667,android,2/2/2016,install,null,null
Clash of Fire Android,organic,VN,1454290858128-8426443404119202272,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454290315967-8811512808726857403,android,2/6/2016,install,null,null
Clash of Fire Android,facebook,TH,1433128116000-712643397791142553,android,2/1/2016,install,null,null
Clash of Fire iOS,organic,IT,1454289174000-2338032,ios,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454285622250-3385928764166847529,android,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454285539812-2312688818011984631,android,2/2/2016,install,null,null
Clash of Fire Android,organic,PH,1453893758231-2329375879312105125,android,2/5/2016,install,null,null
Clash of Fire iOS,organic,TH,1454310741000-6406882,ios,2/1/2016,install,null,null
Clash of Fire iOS,organic,US,1454249833000-6281301,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,MX,1454287031581-50141907097300275,android,2/5/2016,install,null,null
Clash of Fire iOS,organic,US,1454269367000-1655018,ios,2/4/2016,install,null,null
Clash of Fire iOS,organic,US,1454269573000-9349111,ios,2/4/2016,install,null,null
Clash of Fire Android,organic,MX,1454289776517-1352729436340401987,android,2/1/2016,install,null,null
Clash of Fire iOS,organic,US,1454272362000-453030,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454290585919-5657331754810307842,android,2/5/2016,install,null,null
Clash of Fire Android,organic,CA,1454291211378-6589334747937718978,android,2/5/2016,install,null,null
Clash of Fire iOS,organic,US,1454256942000-2025601,ios,2/2/2016,install,null,null
Clash of Fire iOS,organic,CA,1454274440000-7453025,ios,2/6/2016,install,null,null
Clash of Fire Android,organic,SG,1454292511262-6563551789072970150,android,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454292593014-6500968589025166238,android,2/2/2016,install,null,null
Clash of Fire Android,facebook,US,1454369369124-1804256824157114742,android,2/4/2016,install,null,null
Clash of Fire Android,facebook,US,1454368618068-7020943639569128322,android,2/4/2016,install,null,null
Clash of Fire Android,organic,MY,1454284898185-6679441165130016107,android,2/5/2016,install,null,null
Clash of Fire Android,organic,TH,1449569133000-2606937641388916348,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,CA,1451846610000-5843997,ios,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454286886215-130220470520524628,android,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454286607610-1782969506031868259,android,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454287973636-7115817819838782318,android,2/4/2016,install,null,null
Clash of Fire Android,organic,US,1454288353003-5143020539952614889,android,2/4/2016,install,null,null
Clash of Fire iOS,organic,US,1454269088000-7025588,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,CA,1454353009577-812267833706838122,android,2/6/2016,install,null,null
Clash of Fire Android,organic,GB,1454353881328-4212216601444743219,android,2/4/2016,install,null,null
Clash of Fire Android,organic,US,1454299559609-7698252373965924734,android,2/3/2016,install,null,null
Clash of Fire Android,organic,PE,1454354166727-7728831881125540110,android,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454354682271-1930191395080907452,android,2/1/2016,install,null,null
Clash of Fire iOS,organic,FR,1454358487000-9940290,ios,2/5/2016,install,null,null
Clash of Fire iOS,organic,US,1454327207000-8994525,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454357374936-8110483866444103729,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,US,1454338178000-8287029,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,CO,1454358228291-4213709384653992609,android,2/7/2016,install,null,null
Clash of Fire Android,organic,MX,1454358828677-2771319928668122637,android,2/7/2016,install,null,null
Clash of Fire iOS,organic,US,1454338534000-9563873,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,MM,1454361088499-4394150338449704609,android,2/5/2016,install,null,null
Clash of Fire Android,organic,US,1454341967125-4615618747882474904,android,2/2/2016,install,null,null
Clash of Fire iOS,organic,GB,1454361475000-9294347,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,MY,1454361619332-736412824454983727,android,2/1/2016,install,null,null
Clash of Fire iOS,organic,US,1454373050000-241051,ios,2/5/2016,install,null,null
Clash of Fire Android,organic,US,1454363414142-8383890282611340093,android,2/2/2016,install,null,null
Clash of Fire iOS,organic,US,1454348622000-4691299,ios,2/4/2016,install,null,null
Clash of Fire Android,organic,PR,1454325970019-8873038612763149112,android,2/3/2016,install,null,null
Clash of Fire Android,organic,ID,1454367904879-3008344849839255850,android,2/5/2016,install,null,null
Clash of Fire Android,facebook,CR,1454349586682-7638262278422543541,android,2/6/2016,install,null,null
Clash of Fire Android,facebook,PR,1454354041522-111076487088546881,android,2/6/2016,install,null,null
Clash of Fire Android,facebook,US,1454358556837-6006904315862502084,android,2/7/2016,install,null,null
Clash of Fire Android,facebook,TH,1454310242301-8035721510434299915,android,2/1/2016,install,null,null
Clash of Fire Android,facebook,US,1454311919175-6633059109409472140,android,2/6/2016,install,null,null
Clash of Fire Android,organic,US,1454310271000-1321274477669587324,android,2/6/2016,install,null,null
Clash of Fire Android,organic,PH,1454310412341-3527497647058317108,android,2/4/2016,install,null,null
Clash of Fire Android,organic,ID,1454310924421-5379368709026319882,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,PR,1454295305000-7139795,ios,2/4/2016,install,null,null
Clash of Fire Android,organic,VN,1454311010550-6039719247460556928,android,2/2/2016,install,null,null
Clash of Fire iOS,organic,SG,1454341204000-7670846,ios,2/6/2016,install,null,null
Clash of Fire Android,organic,US,1454312633310-5925227838387504295,android,2/2/2016,install,null,null
Clash of Fire Android,organic,TH,1449569133000-2436744272298816771,android,2/3/2016,install,null,null
Clash of Fire Android,organic,ID,a968db1b-adf4-459a-be01-c6786e81013f,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454313939669-4051648425021437753,android,2/5/2016,install,null,null
Clash of Fire Android,organic,VN,1454313968440-3182307215268968446,android,2/5/2016,install,null,null
Clash of Fire Android,organic,BR,1454314604949-4115783262863800762,android,2/4/2016,install,null,null
Clash of Fire Android,organic,VN,1454316680513-8023033225750895009,android,2/4/2016,install,null,null
Clash of Fire Android,organic,CA,1454316816461-3320414533136596439,android,2/6/2016,install,null,null
Clash of Fire iOS,organic,ID,1454338759000-7089392,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,VN,1454317342685-7921593502809506781,android,2/6/2016,install,null,null
Clash of Fire Android,organic,TH,1454255573589-8483122954625251609,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,ID,1454343833000-6955433,ios,2/6/2016,install,null,null
Clash of Fire Android,organic,TH,1454319475029-210434251961993649,android,2/3/2016,install,null,null
Clash of Fire Android,organic,TH,1454322174629-2830060564091528783,android,2/5/2016,install,null,null
Clash of Fire iOS,organic,AU,1454352803000-1502320,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,SG,1454324611600-2670745157246383656,android,2/7/2016,install,null,null
Clash of Fire Android,organic,PH,1454325395559-1504570936700724075,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454301923376-2613178103249946089,android,2/3/2016,install,null,null
Clash of Fire Android,organic,ID,1454326841039-1332523434359917483,android,2/3/2016,install,null,null
Clash of Fire Android,organic,PH,1454318043383-5873761438890871036,android,2/1/2016,install,null,null
Clash of Fire Android,organic,PH,1454323364162-1616305330359906684,android,2/3/2016,install,null,null
Clash of Fire Android,organic,RU,1454328580191-360032046747463603,android,2/3/2016,install,null,null
Clash of Fire Android,facebook,US,1453761427469-3846485030229635932,android,2/5/2016,install,null,null
Clash of Fire Android,facebook,US,1454034001063-3601456917709620839,android,2/3/2016,install,null,null
Clash of Fire Android,facebook,US,1454204726732-8380238326199949572,android,2/1/2016,install,null,null
Clash of Fire iOS,facebook,US,1454288119000-4679432,ios,2/4/2016,install,null,null
Clash of Fire iOS,facebook,US,1454094448000-979777,ios,2/4/2016,install,null,null
Clash of Fire Android,facebook,PH,1454357433821-2128496361332769617,android,2/7/2016,install,null,null
Clash of Fire iOS,facebook,US,1454342834000-7807932,ios,2/2/2016,install,null,null
Clash of Fire Android,facebook,US,1454365707078-8351966973465295837,android,2/6/2016,install,null,null
Clash of Fire Android,facebook,US,1454364458733-8330453942905471881,android,2/7/2016,install,null,null
Clash of Fire Android,facebook,PR,1454367300491-4876146163648091366,android,2/4/2016,install,null,null
Clash of Fire iOS,organic,US,1454267006000-8680583,ios,2/3/2016,install,null,null
Clash of Fire Android,organic,GE,1454285115936-6635872073768089763,android,2/4/2016,install,null,null
Clash of Fire iOS,organic,US,1454193487000-7680225,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454280776562-2989576976541525952,android,2/7/2016,install,null,null
Clash of Fire iOS,organic,NZ,1454320389000-5531465,ios,2/4/2016,install,null,null
Clash of Fire Android,organic,US,1454287827370-1926493062576667376,android,2/4/2016,install,null,null
Clash of Fire iOS,organic,US,1454258319000-6689165,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454288656450-3582806014889901663,android,2/2/2016,install,null,null
Clash of Fire iOS,organic,US,1454272219000-8333925,ios,2/2/2016,install,null,null
Clash of Fire iOS,organic,US,1454257096000-1779379,ios,2/2/2016,install,null,null
Clash of Fire iOS,organic,US,1454266733000-4026353,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454247957979-4179790079458524897,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,US,1454275233000-1492183,ios,2/1/2016,install,null,null
Clash of Fire iOS,organic,US,1454272414000-8796441,ios,2/2/2016,install,null,null
Clash of Fire Android,organic,US,1454294696189-7563301479145907409,android,2/5/2016,install,null,null
Clash of Fire Android,organic,ID,1454295078636-271739904639204474,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,US,1454274030000-3397973,ios,2/5/2016,install,null,null
Clash of Fire iOS,organic,US,1454279058000-7980499,ios,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454214919051-7441946942491535279,android,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454297176333-2749365561045149799,android,2/6/2016,install,null,null
Clash of Fire Android,organic,US,1454297524445-1341674946263169125,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454297282318-2399307437441880606,android,2/7/2016,install,null,null
Clash of Fire iOS,organic,US,1454269251000-356752,ios,2/1/2016,install,null,null
Clash of Fire iOS,organic,US,1454276309000-8864551,ios,2/4/2016,install,null,null
Clash of Fire iOS,organic,US,1454281253000-1516263,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,CO,1454301106000-4898000729522146402,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,US,1454276734000-8923048,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454302366539-5845331466318565544,android,2/7/2016,install,null,null
Clash of Fire iOS,facebook,BS,1454283490000-9694868,ios,2/5/2016,install,null,null
Clash of Fire Android,facebook,US,1454303073160-3173895854585577310,android,2/7/2016,install,null,null
Clash of Fire iOS,facebook,US,1454289900000-2801823,ios,2/3/2016,install,null,null
Clash of Fire iOS,facebook,US,1454289694000-3781591,ios,2/5/2016,install,null,null
Clash of Fire Android,facebook,CA,1454308956258-2087147760568784224,android,2/1/2016,install,null,null
Clash of Fire Android,facebook,US,1454332407894-4852857546608472798,android,2/3/2016,install,null,null
Clash of Fire Android,facebook,US,1454336165947-388556456560158296,android,2/5/2016,install,null,null
Clash of Fire Android,facebook,HN,1454332307399-7187795710766583969,android,2/6/2016,install,null,null
Clash of Fire Android,facebook,PR,1454291233189-8592778846270424952,android,2/2/2016,install,null,null
Clash of Fire Android,facebook,US,1454347336466-7552601388976040960,android,2/6/2016,install,null,null
Clash of Fire Android,facebook,US,1454351274893-9073738433330525436,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454358693534-8316102714562453015,android,2/5/2016,install,null,null
Clash of Fire Android,organic,MX,1454360073659-8982704792662502208,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454360352417-4056216010466264919,android,2/5/2016,install,null,null
Clash of Fire iOS,organic,US,1454341235000-7582130,ios,2/3/2016,install,null,null
Clash of Fire iOS,organic,US,1454344551000-8121029,ios,2/5/2016,install,null,null
Clash of Fire Android,organic,ES,1454363624603-5550099140554121895,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,PH,1454366619000-8326124,ios,2/7/2016,install,null,null
Clash of Fire Android,organic,DE,1454364276569-327249776870877607,android,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454365010423-7765815596232683963,android,2/3/2016,install,null,null
Clash of Fire Android,organic,PH,1454365913538-1819787431576142149,android,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454366775747-6334504968882623289,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454369115768-1388732201297824722,android,2/7/2016,install,null,null
Clash of Fire iOS,organic,US,1454351191000-3300844,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,US,1454368990212-8991280810890768575,android,2/4/2016,install,null,null
Clash of Fire iOS,organic,US,1454338848000-2608497,ios,2/7/2016,install,null,null
Clash of Fire iOS,organic,US,1454341346000-919355,ios,2/6/2016,install,null,null
Clash of Fire Android,organic,US,1454365928769-8240217762304810451,android,2/1/2016,install,null,null
Clash of Fire iOS,organic,CA,1454344215000-1187926,ios,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454341345449-1682900427731580430,android,2/4/2016,install,null,null
Clash of Fire Android,facebook,US,1454365763394-5411947803341319689,android,2/4/2016,install,null,null
Clash of Fire iOS,facebook,US,1454347542000-708958,ios,2/7/2016,install,null,null
Clash of Fire Android,facebook,US,1454343656777-8572834134399450339,android,2/7/2016,install,null,null
Clash of Fire Android,facebook,PR,1454352745005-573336699741913335,android,2/1/2016,install,null,null
Clash of Fire iOS,organic,US,1454280892000-1485564,ios,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454337288022-5946159722891404059,android,2/7/2016,install,null,null
Clash of Fire Android,organic,SG,1454338141528-4475511538577894677,android,2/7/2016,install,null,null
Clash of Fire Android,organic,US,1454339684797-7857810847337738720,android,2/1/2016,install,null,null
Clash of Fire Android,organic,PH,1454337834042-3733266012738277569,android,2/6/2016,install,null,null
Clash of Fire Android,organic,VN,1454340525615-5254354069365228450,android,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1454340667281-132347705007563936,android,2/4/2016,install,null,null
Clash of Fire Android,organic,NL,1454340718481-3708140870608568566,android,2/4/2016,install,null,null
Clash of Fire Android,organic,BR,1454342393270-259939966363020504,android,2/6/2016,install,null,null
Clash of Fire Android,organic,US,1454343290568-6761131317010953417,android,2/4/2016,install,null,null
Clash of Fire iOS,organic,GB,1454269545000-4070924,ios,2/1/2016,install,null,null
Clash of Fire iOS,organic,US,1454314915000-8379303,ios,2/7/2016,install,null,null
Clash of Fire Android,organic,GB,1454343894283-6553191812036919602,android,2/5/2016,install,null,null
Clash of Fire Android,organic,PH,1454344406199-5336064679046199041,android,2/3/2016,install,null,null
Clash of Fire iOS,organic,CL,1454333791000-1876594,ios,2/1/2016,install,null,null
Clash of Fire iOS,organic,KW,1454277264000-1008237,ios,2/5/2016,install,null,null
Clash of Fire Android,organic,MY,1454346438238-2342057013654729519,android,2/4/2016,install,null,null
Clash of Fire Android,organic,GB,1454345293522-5589899456086449855,android,2/3/2016,install,null,null
Clash of Fire Android,organic,US,1453327518544-2690067184220119386,android,2/5/2016,install,null,null
Clash of Fire Android,organic,US,1454347299960-6206917928361642904,android,2/5/2016,install,null,null
Clash of Fire iOS,organic,GB,1454347168000-8812062,ios,2/2/2016,install,null,null
Clash of Fire iOS,organic,US,1454329345000-3997852,ios,2/1/2016,install,null,null
Clash of Fire Android,organic,ID,1454349542688-3971082376842413215,android,2/3/2016,install,null,null
Clash of Fire Android,organic,TH,1454349762691-7476134142602157897,android,2/7/2016,install,null,null
