app name,media source,country,user id,platform,event date,event name,event revenue,event revenue currency
Clash of Fire Android,organic,ID,1454309494665-335316988040648103,android,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,CA,1437702327790-3004562840263974708,android,2/4/16,purchase,0.99,USD
Clash of Fire iOS,organic,MX,1454322544000-509141,ios,2/2/16,quest_start,0,USD
Clash of Fire Android,organic,BR,1454295709243-7756103774169299539,android,2/7/16,quest_fail,0,USD
Clash of Fire Android,organic,ID,1454309411910-8349991929062917240,android,2/6/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1443878095000-2859282,ios,2/1/16,purchase,24.99,USD
Clash of Fire iOS,organic,US,1454278962000-4545399,ios,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,PE,1454353043433-3915634804225031254,android,2/5/16,quest_clear,0,USD
Clash of Fire Android,organic,MX,1454342390972-5518841231275411434,android,2/2/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454294752005-534576659276343644,android,2/5/16,quest_fail,0,USD
Clash of Fire Android,organic,MX,1454297358654-9154409408942193602,android,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,ID,1454335972605-6463474139563248874,android,2/5/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454299280758-6786656961848498635,android,2/1/16,quest_start,0,USD
Clash of Fire Android,organic,US,1452394058789-493984343439861019,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,organic,ID,1454357540874-5458685084522421531,android,2/2/16,quest_clear,0,USD
Clash of Fire Android,organic,ID,1454282988588-1445681807800928798,android,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,US,1452678005539-6844178918049391194,android,2/4/16,purchase,0.99,USD
Clash of Fire iOS,organic,CA,1454256261000-2077533,ios,2/4/16,quest_clear,0,USD
Clash of Fire iOS,organic,VN,1454333520000-7714058,ios,2/3/16,tutorial_complete,0,USD
Clash of Fire Android,organic,CA,1447492779273-7035853820560619736,android,2/4/16,quest_fail,0,USD
Clash of Fire Android,twitter,US,1454317717612-1160113814702614140,android,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,PH,1454346094394-7588502740185799637,android,2/2/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1449185160000-4349820,ios,2/5/16,quest_fail,0,USD
Clash of Fire Android,organic,PE,1454297110068-3673005097788451330,android,2/3/16,tutorial_complete,0,USD
Clash of Fire Android,organic,ID,1454245938770-2048710331385544544,android,2/5/16,quest_start,0,USD
Clash of Fire iOS,organic,ES,1454357323000-7922411,ios,2/5/16,quest_start,0,USD
Clash of Fire Android,organic,US,1448512176944-5947075417942385733,android,2/4/16,purchase,0.99,USD
Clash of Fire iOS,organic,SG,1452707192000-8046853,ios,2/1/16,purchase,3.99,USD
Clash of Fire Android,organic,ID,1445710772319-1638933305796236211,android,2/7/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454282386124-8522927512018720515,android,2/6/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454291807741-3916868727573464502,android,2/5/16,quest_start,0,USD
Clash of Fire Android,organic,ID,1454303471578-4688931500419057128,android,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,facebook,US,1454349231387-7353929327572980248,android,2/7/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1454328517000-215773,ios,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,BR,1454292265199-3743760096894216321,android,2/5/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1448574134582-617479903840476818,android,2/2/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1454346984000-2045468,ios,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,TH,1454325271831-625594699560854401,android,2/6/16,quest_start,0,USD
Clash of Fire Android,organic,US,1452216174891-8561493981406458691,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,facebook,US,1454284384952-8421660444280966686,android,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,CL,1454368364116-4708876975753409485,android,2/2/16,quest_clear,0,USD
Clash of Fire Android,organic,AU,1454277170578-6946135945771556616,android,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454285489170-4653106272337791995,android,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,organic,CA,1438555487065-2753023405064033677,android,2/5/16,purchase,0.99,USD
Clash of Fire Android,facebook,US,1454357245740-1415425372364813150,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454203900603-8079760849537000924,android,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,organic,ID,e8ee78bd-8b72-412a-9f76-872367ff8ba1,android,2/5/16,purchase,0.99,USD
Clash of Fire Android,organic,VN,1454317418884-8170504743920535540,android,2/2/16,quest_clear,0,USD
Clash of Fire iOS,facebook,BS,1454275620000-6852000,ios,2/3/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1450529638000-8618632,ios,2/2/16,purchase,0.99,USD
Clash of Fire Android,organic,SG,1454308206470-4453249667501896639,android,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454322284592-4930115479845606574,android,2/5/16,quest_start,0,USD
Clash of Fire Android,organic,PH,1451527463606-7247969488981416282,android,2/7/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1441398438211-7017623685019839195,android,2/3/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,TH,1454364013000-8792101,ios,2/4/16,quest_fail,0,USD
Clash of Fire Android,organic,ID,1443234258291-2949256241328795626,android,2/7/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1451875647043-2530408948609393357,android,2/7/16,purchase,0.99,USD
Clash of Fire Android,organic,DO,1454282631772-5966692535446875843,android,2/4/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1454290589000-5470911,ios,2/6/16,quest_clear,0,USD
Clash of Fire Android,organic,MY,1454335621414-8005604178506675363,android,2/6/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454286988686-1898744990907109995,android,2/5/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454109705913-2427481820599647714,android,2/2/16,quest_start,0,USD
Clash of Fire Android,organic,US,1447967567061-5661807424005553125,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,SG,1454290999288-4818022691793254704,android,2/5/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454366425787-7449931812232320762,android,2/7/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1419369573706031x72662,ios,2/7/16,purchase,3.99,USD
Clash of Fire iOS,organic,GB,1446804528000-2278195,ios,2/2/16,purchase,9.99,USD
Clash of Fire iOS,facebook,US,1454289694000-3781591,ios,2/7/16,quest_fail,0,USD
Clash of Fire iOS,organic,US,1453716835000-5230828,ios,2/7/16,purchase,3.99,USD
Clash of Fire Android,organic,US,1453403828506-5705242446240455488,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1452292225941-4667182185660241391,android,2/2/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454303992495-3952593140776822066,android,2/7/16,quest_start,0,USD
Clash of Fire iOS,organic,AU,1454355953000-1299920,ios,2/5/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1452904583000-4940122,ios,2/7/16,purchase,8.99,USD
Clash of Fire Android,organic,PR,1453649277716-613276536980008583,android,2/1/16,purchase,0.99,USD
Clash of Fire Android,organic,ID,1454328786208-6774340199093816479,android,2/6/16,quest_fail,0,USD
Clash of Fire Android,organic,MX,1452123989304-3434727685519062619,android,2/6/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1454267430000-6084518,ios,2/7/16,quest_fail,0,USD
Clash of Fire iOS,organic,SG,1454352862000-502662,ios,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,ID,1454339545651-4942882008836047805,android,2/6/16,quest_fail,0,USD
Clash of Fire iOS,organic,US,1454271045000-7125748,ios,2/2/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454124309258-7884218562769821149,android,2/5/16,purchase,0.99,USD
Clash of Fire Android,organic,SG,1454318885897-7049367240732462146,android,2/5/16,quest_fail,0,USD
Clash of Fire iOS,organic,ID,1454202137000-9315076,ios,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,US,1447955316731-7629096706527071152,android,2/6/16,purchase,0.99,USD
Clash of Fire iOS,organic,TH,1443741384000-5604198,ios,2/4/16,purchase,49.99,USD
Clash of Fire iOS,organic,US,1451530664000-5127585,ios,2/7/16,purchase,16.99,USD
Clash of Fire iOS,organic,CN,1454335407000-702488,ios,2/5/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1448834634518-7336694338990490889,android,2/7/16,purchase,0.99,USD
Clash of Fire Android,organic,FR,1450285173527-8266403713354693959,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,organic,IT,1454346595233-408447274401632499,android,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,organic,VN,1454300923072-1009299305340179499,android,2/6/16,quest_clear,0,USD
Clash of Fire iOS,organic,US,1454274445000-8613300,ios,2/6/16,quest_fail,0,USD
Clash of Fire iOS,organic,US,1454332500000-3338158,ios,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,US,1451929899522-4931750157044014778,android,2/2/16,purchase,0.99,USD
Clash of Fire Android,organic,MX,1450912707696-6543853576961013080,android,2/6/16,purchase,0.99,USD
Clash of Fire Android,organic,ID,1454366293440-6645734689321984590,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,ID,1454313260861-2112955110546412093,android,2/6/16,quest_start,0,USD
Clash of Fire Android,organic,ID,1454361879569-3479762521637665927,android,2/4/16,quest_clear,0,USD
Clash of Fire iOS,organic,GB,1454365093000-4020587,ios,2/2/16,quest_start,0,USD
Clash of Fire iOS,organic,AU,1442159153000-266966,ios,2/5/16,purchase,3.99,USD
Clash of Fire iOS,organic,VN,1454395237000-3561969,ios,2/2/16,quest_clear,0,USD
Clash of Fire Android,organic,SG,1454264383412-8613312802218253853,android,2/5/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454058783665-3152125394203957588,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1439603020340-2649973327828904606,android,2/1/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1454279416000-1537101,ios,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454343979718-6449442664677084516,android,2/3/16,tutorial_complete,0,USD
Clash of Fire Android,organic,CA,1437787765601-8230018985036831296,android,2/7/16,purchase,0.99,USD
Clash of Fire Android,facebook,US,1454279770872-1542996668491140995,android,2/7/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454300063657-2777306734796521516,android,2/5/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1441203522752-251300689401880179,android,2/7/16,purchase,0.99,USD
Clash of Fire iOS,facebook,BS,1454313444000-759228,ios,2/1/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,CA,1454308634000-9512832,ios,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,ID,1454326747953-7710789707386719355,android,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,US,1450471094556-3570912258876124802,android,2/4/16,purchase,0.99,USD
Clash of Fire iOS,organic,PH,1454325206000-4067024,ios,2/6/16,quest_fail,0,USD
Clash of Fire iOS,organic,TH,1454270605000-7011615,ios,2/2/16,quest_start,0,USD
Clash of Fire Android,organic,ID,1454350802349-9128573211419452192,android,2/4/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1454338108000-4494267,ios,2/3/16,quest_clear,0,USD
Clash of Fire iOS,organic,US,1449260517000-5711939,ios,2/4/16,purchase,16.99,USD
Clash of Fire Android,organic,US,1454364413857-8492449944671194584,android,2/2/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1437926316000-308861,ios,2/1/16,purchase,9.99,USD
Clash of Fire Android,organic,US,1451939012804-2698045063911297883,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1453768607032-2725816836008801208,android,2/6/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454308437732-3220308057876096219,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,US,1453665919303-5919829108270147643,android,2/2/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454376601066-3503499259231837958,android,2/3/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1454290062024-8539237684557505443,android,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,US,1437190404338-3011276608820156382,android,2/7/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1454268243000-2255962,ios,2/5/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454327994290-1203426563667768357,android,2/3/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454300622304-3760391437508724181,android,2/6/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1450398459034-1899504206145876920,android,2/3/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1448475960000-619686,ios,2/6/16,purchase,16.99,USD
Clash of Fire iOS,organic,CA,1454316660000-9641872,ios,2/3/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1450249195000-5818509,ios,2/1/16,purchase,16.99,USD
Clash of Fire Android,organic,US,1453478572681-7083233491708908448,android,2/5/16,purchase,0.99,USD
Clash of Fire iOS,organic,AU,1453664636000-13836,ios,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,SG,1449580677233-3343742080216289800,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1452731627510-8135247964166531474,android,2/1/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1454275835000-8300044,ios,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454356791157-7851368667708422117,android,2/4/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1454287537316-4476123923706233054,android,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1442953069451-3190192943660903169,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454284773653-5771310024920652869,android,2/5/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1444864067426-6217598412986288822,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,AU,1427531619823-3631539492323393007,android,2/6/16,purchase,0.99,USD
Clash of Fire Android,organic,CL,1454291928161-3171201885878557333,android,2/1/16,quest_fail,0,USD
Clash of Fire Android,organic,IT,1454352007506-5467746553646992238,android,2/2/16,quest_fail,0,USD
Clash of Fire Android,organic,ID,8eaa48e8-5c07-4d61-a44a-40041a351f3c,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,organic,ID,1454305727466-2684652814735334169,android,2/7/16,quest_start,0,USD
Clash of Fire Android,organic,US,1451258275778-1615739968236434656,android,2/1/16,purchase,0.99,USD
Clash of Fire iOS,organic,VN,1454360613000-4082578,ios,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,facebook,PR,1454283742695-1961229384563279292,android,2/1/16,tutorial_complete,0,USD
Clash of Fire Android,organic,FR,1454342601786-8185848962438147571,android,2/6/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454137877493-6672041575419864789,android,2/1/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1444919013666-3085854551959259721,android,2/6/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1449507079000-2964307,ios,2/7/16,purchase,9.99,USD
Clash of Fire Android,organic,IT,1451127223510-7682579873284159763,android,2/2/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454296424353-1782461474833991276,android,2/1/16,quest_fail,0,USD
Clash of Fire iOS,organic,US,1437949973000-2766488,ios,2/5/16,purchase,3.99,USD
Clash of Fire Android,organic,US,1454287673138-9044520958677602718,android,2/7/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1450040721000-1955189,ios,2/7/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1454175846000-1339056,ios,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,VN,1454303182394-2195990998640845991,android,2/4/16,quest_clear,0,USD
Clash of Fire Android,organic,ES,1454163479032-8182197477497802609,android,2/5/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1446564969387-7817397814190468487,android,2/5/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1451130382000-2697118,ios,2/5/16,purchase,24.99,USD
Clash of Fire Android,organic,US,1454058783665-3152125394203957588,android,2/2/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1439144391000-5406446,ios,2/5/16,purchase,49.99,USD
Clash of Fire iOS,organic,US,1454282037000-1029423,ios,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,NL,1454327673732-6080473927770388198,android,2/1/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,GB,1443216170000-3069923,ios,2/6/16,purchase,16.99,USD
Clash of Fire Android,organic,ID,1446352719877-2329094302715238787,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,organic,MX,1454308573909-3228250389196497086,android,2/1/16,quest_start,0,USD
Clash of Fire Android,organic,PH,1454361530335-6751116340403533316,android,2/1/16,quest_start,0,USD
Clash of Fire iOS,organic,CA,1454284096000-4156875,ios,2/3/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1447105005000-2023924,ios,2/6/16,purchase,3.99,USD
Clash of Fire Android,organic,CA,1447651068720-3224825791481584651,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454286426775-4854628782425607724,android,2/7/16,quest_clear,0,USD
Clash of Fire iOS,organic,US,1454258985000-1028651,ios,2/1/16,quest_fail,0,USD
Clash of Fire iOS,organic,GB,1447866913000-4436621,ios,2/7/16,purchase,16.99,USD
Clash of Fire iOS,organic,GB,1441290173000-5286586,ios,2/6/16,purchase,16.99,USD
Clash of Fire Android,organic,US,1454300565990-3675351435241111542,android,2/6/16,quest_start,0,USD
Clash of Fire iOS,organic,CA,1454268029000-1670876,ios,2/5/16,quest_fail,0,USD
Clash of Fire iOS,organic,US,1454282197000-9440176,ios,2/3/16,quest_fail,0,USD
Clash of Fire iOS,organic,US,1454267049000-6273598,ios,2/4/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1454323820390-747023649017336470,android,2/2/16,quest_start,0,USD
Clash of Fire Android,organic,PR,1454354924255-2010933399775063146,android,2/5/16,quest_start,0,USD
Clash of Fire Android,organic,US,1424939477277-2005537224557990344,android,2/1/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1445451822000-7732948,ios,2/4/16,purchase,49.99,USD
Clash of Fire iOS,facebook,US,1454343697000-642312,ios,2/1/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1451349374000-4633250,ios,2/7/16,quest_fail,0,USD
Clash of Fire iOS,organic,US,1446589436000-6720845,ios,2/1/16,purchase,3.99,USD
Clash of Fire Android,organic,PH,1453871714184-2471621914152266662,android,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454312633310-5925227838387504295,android,2/4/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1453298955000-2774471,ios,2/4/16,purchase,0.99,USD
Clash of Fire iOS,organic,TH,1454348098000-9142764,ios,2/5/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454287952277-8306585249283828955,android,2/4/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1444414944023-3081689947267490876,android,2/1/16,purchase,0.99,USD
Clash of Fire Android,facebook,US,1454348332624-3138886453478478217,android,2/4/16,quest_start,0,USD
Clash of Fire iOS,organic,GB,1453413968000-1779465,ios,2/3/16,purchase,8.99,USD
Clash of Fire Android,organic,US,1437243236308-3968472282647795339,android,2/2/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1451258306540-166468506039409856,android,2/7/16,purchase,0.99,USD
Clash of Fire Android,organic,AU,1454297657241-3485372801187039713,android,2/2/16,tutorial_complete,0,USD
Clash of Fire Android,organic,TH,1454345168154-83741515601537983,android,2/5/16,quest_clear,0,USD
Clash of Fire iOS,organic,US,1454321021000-2222328,ios,2/3/16,quest_clear,0,USD
Clash of Fire Android,organic,CA,1454292950980-8819146010240134283,android,2/3/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1438120438000-1523046,ios,2/2/16,purchase,16.99,USD
Clash of Fire iOS,organic,JP,1452503558000-4940521,ios,2/6/16,purchase,49.99,USD
Clash of Fire Android,organic,AU,1454328750684-2844359251085095365,android,2/7/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1454261644000-2498249,ios,2/4/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,ID,1453643568000-4931238,ios,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454261068812-3909410233552143282,android,2/7/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454341532819-6048207704985273702,android,2/7/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1437714961000-7816375,ios,2/4/16,purchase,9.99,USD
Clash of Fire iOS,organic,TH,1454344322000-4829477,ios,2/1/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1448108633000-1939710,ios,2/6/16,quest_start,0,USD
Clash of Fire Android,organic,AU,1435652010341-2182866872529888137,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,US,1446408503403-2143843357070831766,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,MY,1453956587882-6985977156144345893,android,2/5/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1446861205000-7312547,ios,2/3/16,purchase,16.99,USD
Clash of Fire Android,organic,US,1454307074771-3111002392481468202,android,2/6/16,tutorial_complete,0,USD
Clash of Fire Android,organic,CA,1454285657611-5343789932471315306,android,2/1/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454368902511-6113217997192441971,android,2/2/16,quest_fail,0,USD
Clash of Fire iOS,organic,VN,1454177811000-6160811,ios,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,BR,1454296290707-6701460910057990756,android,2/5/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1454330197000-2852464,ios,2/4/16,quest_clear,0,USD
Clash of Fire iOS,organic,US,1454320623000-8803794,ios,2/5/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454357510921-7237487316096090008,android,2/6/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1418541723479129x20548,ios,2/7/16,purchase,16.99,USD
Clash of Fire iOS,organic,US,1454279178000-176707,ios,2/3/16,quest_clear,0,USD
Clash of Fire Android,organic,PH,1446302647667-4631134923241060999,android,2/1/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454329446932-6870232056074005833,android,2/1/16,quest_start,0,USD
Clash of Fire Android,organic,MX,1454170217618-3721536181399540135,android,2/3/16,tutorial_complete,0,USD
Clash of Fire Android,organic,ID,1454342635462-4208405319149559095,android,2/7/16,quest_clear,0,USD
Clash of Fire iOS,organic,CA,1439629562000-1270322,ios,2/6/16,purchase,8.99,USD
Clash of Fire iOS,organic,US,1411489129453990x20921,ios,2/4/16,purchase,3.99,USD
Clash of Fire Android,organic,ID,1454344766590-294912063895766744,android,2/4/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454295531404-8573022011382755992,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,VN,1454292219401-720010842893819780,android,2/3/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1454291581611-5751725279946916674,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,US,1451599655118-5509061194614954878,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1448960518351-3344409020020972914,android,2/6/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454338920052-3641196716751461172,android,2/1/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1454331874000-8670949,ios,2/2/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454271382376-8409692669231553451,android,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,SG,1435659354098-297069084677507571,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1453768607032-2725816836008801208,android,2/3/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454338829682-1911258309098123430,android,2/5/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1454336524157-6073835147390349711,android,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,organic,PH,1454286541896-707338661388197976,android,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454350207605-6257057035430622591,android,2/7/16,tutorial_complete,0,USD
Clash of Fire Android,organic,MY,1454344892645-3325914873333209113,android,2/7/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1454271232000-4860082,ios,2/2/16,quest_fail,0,USD
Clash of Fire Android,organic,SG,1444985677288-7777326862102869237,android,2/2/16,purchase,0.99,USD
Clash of Fire iOS,organic,TH,1454395724000-3750965,ios,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,PH,1454356640504-3315760012097267194,android,2/5/16,quest_fail,0,USD
Clash of Fire Android,organic,ID,1454328923232-4216829736650528992,android,2/7/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1453163711354-2188441849841715022,android,2/6/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1437586285000-5493621,ios,2/4/16,tutorial_complete,0,USD
Clash of Fire Android,facebook,BS,1451760142327-3492802615074801885,android,2/5/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1447950613000-9923284,ios,2/7/16,purchase,16.99,USD
Clash of Fire Android,facebook,US,1454219689161-6096719544244017839,android,2/4/16,quest_start,0,USD
Clash of Fire Android,organic,US,1454331745954-4838832603678929547,android,2/3/16,quest_clear,0,USD
Clash of Fire iOS,organic,US,1454322639000-9844402,ios,2/3/16,tutorial_complete,0,USD
Clash of Fire Android,organic,US,1453363533680-1002450083705704688,android,2/4/16,purchase,0.99,USD
Clash of Fire iOS,organic,GB,1454326082000-4663118,ios,2/2/16,quest_fail,0,USD
Clash of Fire iOS,organic,NZ,1454378424000-9769527,ios,2/6/16,quest_start,0,USD
Clash of Fire iOS,organic,US,1437700409000-8590259,ios,2/2/16,purchase,16.99,USD
Clash of Fire Android,organic,PH,1454345455098-9123581919799474055,android,2/5/16,quest_fail,0,USD
Clash of Fire Android,facebook,US,1446173618406-5858995023853118429,android,2/4/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1454300509281-6069122312480235340,android,2/2/16,tutorial_complete,0,USD
Clash of Fire Android,facebook,BS,1454328331168-3799845524683829816,android,2/1/16,quest_clear,0,USD
Clash of Fire Android,organic,SG,1454313118327-595750129028004683,android,2/1/16,quest_start,0,USD
Clash of Fire Android,organic,US,1440700184762-7569533603962995657,android,2/7/16,purchase,0.99,USD
Clash of Fire Android,organic,US,1445401771767-2420698873352871567,android,2/7/16,purchase,0.99,USD
Clash of Fire Android,organic,CA,1448512176468-3473535427925090796,android,2/3/16,quest_start,0,USD
Clash of Fire Android,organic,US,1453875441426-299145580086405492,android,2/6/16,tutorial_complete,0,USD
Clash of Fire iOS,organic,US,1437740803000-6077325,ios,2/6/16,purchase,3.99,USD
Clash of Fire iOS,organic,US,1454262634000-8283668,ios,2/1/16,quest_clear,0,USD
Clash of Fire Android,organic,US,1454290674325-4999480201922532989,android,2/4/16,quest_fail,0,USD
Clash of Fire Android,organic,US,1454352401417-4060638301054619378,android,2/1/16,quest_fail,0,USD
Clash of Fire iOS,organic,US,1452424783000-141575,ios,2/1/16,purchase,9.99,USD
Clash of Fire Android,organic,US,1454361217061-2704405483288614199,android,2/6/16,quest_fail,0,USD
Clash of Fire iOS,organic,VN,1437731938000-895766,ios,2/3/16,purchase,16.99,USD
Clash of Fire iOS,organic,US,1448728313000-4285597,ios,2/5/16,purchase,24.99,USD
Clash of Fire Android,organic,CR,1453183770797-7276345758470854040,android,2/2/16,purchase,0.99,USD
Clash of Fire iOS,organic,US,1437739535000-5940117,ios,2/5/16,purchase,16.99,USD
Clash of Fire Android,organic,US,1454339003281-4535052829747772995,android,2/1/16,quest_start,0,USD
Clash of Fire Android,organic,US,1448512049181-7914502210985216995,android,2/2/16,purchase,0.99,USD
